Point ID,area,equilibrium_x,equilibrium_y,equilibrium_z,lambda_equilibrium_x,lambda_equilibrium_y,lambda_equilibrium_z,lambda_stress_disp_xx,lambda_stress_disp_xy,lambda_stress_disp_xz,lambda_stress_disp_yy,lambda_stress_disp_yz,lambda_stress_disp_zz,Points_0,Points_1,Points_2,Points_Magnitude,pred_equilibrium_x,pred_equilibrium_y,pred_equilibrium_z,pred_stress_disp_xx,pred_stress_disp_xy,pred_stress_disp_xz,pred_stress_disp_yy,pred_stress_disp_yz,pred_stress_disp_zz,sdf,sigma_xx,sigma_xx__x,sigma_xy,sigma_xy__x,sigma_xy__y,sigma_xz,sigma_xz__x,sigma_xz__z,sigma_yy,sigma_yy__y,sigma_yz,sigma_yz__y,sigma_yz__z,sigma_zz,sigma_zz__z,stress_disp_xx,stress_disp_xy,stress_disp_xz,stress_disp_yy,stress_disp_yz,stress_disp_zz,true_equilibrium_x,true_equilibrium_y,true_equilibrium_z,true_stress_disp_xx,true_stress_disp_xy,true_stress_disp_xz,true_stress_disp_yy,true_stress_disp_yz,true_stress_disp_zz,u,u__x,u__y,u__z,v,v__x,v__y,v__z,w,w__x,w__y,w__z
259,0.000344161,-0.356294,-0.0383527,2.95451,0.0094269,0.0094269,0.0094269,0.0094269,0.0094269,0.0094269,0.0094269,0.0094269,0.0094269,0.635289,0.49284,0.0160032,0.804201,-0.356294,-0.0383527,2.95451,-0.0988479,-0.0414611,0.110588,0.0552641,-0.0998425,0.0447014,0.0094269,0.657473,5.51239,-0.596373,-0.595867,-3.69984,1.15734,-7.50732,-1.45626,0.56498,-0.739803,-1.38067,2.29083,1.37402,0.0234149,2.26199,-0.0988479,-0.0414611,0.110588,0.0552641,-0.0998425,0.0447014,0,0,0,0,0,0,0,0,0,0.0136152,0.0013543,-0.00657529,0.909801,-0.00170341,0.000196948,0.00166239,-0.0724796,-0.545163,-0.897122,0.0576744,-0.00109825
260,0.000344161,0.0126473,0.00834632,0.255518,0.060299,0.060299,0.060299,0.060299,0.060299,0.060299,0.060299,0.060299,0.060299,0.667188,-0.551104,-0.039701,0.866274,0.0126473,0.00834632,0.255518,0.160429,0.0376814,0.0335388,0.0351732,-0.00682592,0.0680121,0.060299,-3.15547,2.80088,-1.50615,3.72013,-1.56112,-0.230307,-9.12695,-1.2524,-0.425453,-6.12006,0.144275,7.38169,2.39158,-0.0626027,1.48974,0.160429,0.0376814,0.0335388,0.0351732,-0.00682592,0.0680121,0,0,0,0,0,0,0,0,0,-0.0361044,-0.0110753,-0.0105855,0.895398,-0.00408355,-0.00409916,0.0019485,0.0754191,-0.569016,-0.897366,-0.0740446,0.00392695
261,0.000344161,0.135891,0.00462055,0.823888,0.0231302,0.0231302,0.0231302,0.0231302,0.0231302,0.0231302,0.0231302,0.0231302,0.0231302,0.474388,0.716334,-0.0768697,0.862605,0.135891,0.00462055,0.823888,0.00989938,-0.0667679,0.0243607,0.0721695,-0.00193834,0.0313869,0.0231302,-12.2047,23.3207,2.59333,-4.35995,-13.108,-0.277978,-1.38435,-10.3486,-0.757437,6.67518,-0.0490754,0.677294,-2.31985,-0.0579921,-0.116831,0.00989938,-0.0667679,0.0243607,0.0721695,-0.00193834,0.0313869,0,0,0,0,0,0,0,0,0,-0.0601334,-0.0460818,0.0162801,0.772939,0.00457913,0.00898547,0.011466,-0.0648677,-0.397294,-0.775475,0.0643575,0.0147593
262,0.000344161,0.023427,-0.00672472,0.487108,0.0310864,0.0310864,0.0310864,0.0310864,0.0310864,0.0310864,0.0310864,0.0310864,0.0310864,0.508029,-0.906513,0.0689136,1.04145,0.023427,-0.00672472,0.487108,0.0252295,-0.00946903,-0.0188217,0.0298493,0.0226841,0.0546007,0.0310864,10.6957,-18.5464,0.911348,-1.01766,7.49193,-0.438383,-1.17021,11.0311,0.0833544,1.7088,0.0195389,0.433761,-0.684418,0.0810073,0.249341,0.0252295,-0.00946903,-0.0188217,0.0298493,0.0226841,0.0546007,0,0,0,0,0,0,0,0,0,0.0522434,0.0409471,0.00430554,0.76862,0.00617285,0.00471326,-0.0120913,0.103627,-0.405615,-0.773193,-0.103205,-0.0119793
263,0.000344161,0.00311852,0.0833325,0.845202,0.0332772,0.0332772,0.0332772,0.0332772,0.0332772,0.0332772,0.0332772,0.0332772,0.0332772,0.794262,-0.370174,0.0667228,0.878824,0.00311852,0.0833325,0.845202,-0.0500741,-0.19398,0.0018692,0.0206128,0.0182099,0.0704406,0.0332772,1.99764,4.78029,1.67476,6.09713,-7.54538,-0.142702,-6.59407,2.76198,-0.907117,-1.18014,0.120612,5.43659,-5.00032,0.159462,0.312277,-0.0500741,-0.19398,0.0018692,0.0206128,0.0182099,0.0704406,0,0,0,0,0,0,0,0,0,0.063537,0.00824825,0.0134726,0.962366,0.00369944,0.00133517,-0.0059221,0.0707408,-0.700594,-0.963774,-0.0693526,-0.00034006
264,0.000344161,-0.262472,-0.253792,1.95576,0.0145737,0.0145737,0.0145737,0.0145737,0.0145737,0.0145737,0.0145737,0.0145737,0.0145737,0.770801,0.397071,0.0854263,0.871262,-0.262472,-0.253792,1.95576,-0.130068,0.238664,0.00774384,-0.10783,0.00315619,0.0940695,0.0145737,3.14911,6.9332,-2.40009,-3.31314,-8.47372,-0.065059,-3.38069,1.80299,-0.462851,-3.02576,-0.0599477,2.98948,6.59269,0.15008,-1.56454,-0.130068,0.238664,0.00774384,-0.10783,0.00315619,0.0940695,0,0,0,0,0,0,0,0,0,0.0805541,0.0119885,-0.0182562,0.954337,-0.00660297,-0.00335802,-0.00596015,-0.0673192,-0.677079,-0.954911,0.0667513,-0.00188599
265,0.000344161,0.0933685,0.119782,1.26688,0.0273602,0.0273602,0.0273602,0.0273602,0.0273602,0.0273602,0.0273602,0.0273602,0.0273602,0.739396,-0.543033,-0.0726398,0.920254,0.0933685,0.119782,1.26688,0.0114806,0.0150933,0.010376,0.0898676,-0.0343914,0.0907691,0.0273602,-4.77822,12.6876,-2.29006,3.77099,-1.81422,-0.345454,-1.89767,-10.9667,0.165696,-0.679126,-0.126095,1.1737,-3.21164,-0.0914973,-0.542902,0.0114806,0.0150933,0.010376,0.0898676,-0.0343914,0.0907691,0,0,0,0,0,0,0,0,0,-0.0671738,-0.0186276,-0.0140291,0.918845,-0.00709843,-0.00872056,0.00648386,0.0823994,-0.635537,-0.922196,-0.0840043,0.0052024
266,0.000344161,0.098588,-0.0164189,0.059833,0.0399046,0.0399046,0.0399046,0.0399046,0.0399046,0.0399046,0.0399046,0.0399046,0.0399046,-0.264745,-0.908374,-0.0600954,0.948075,0.098588,-0.0164189,0.059833,0.0559255,0.0495688,-0.0143433,0.00808835,0.00294399,-0.00252295,0.0399046,-9.31213,-14.195,-0.444127,-0.797483,0.000821107,0.74741,0.0438997,14.0956,0.103701,1.81639,-0.0531199,-0.341925,-1.00249,-0.0112935,0.238193,0.0559255,0.0495688,-0.0143433,0.00808835,0.00294399,-0.00252295,0,0,0,0,0,0,0,0,0,-0.0124028,-0.0357138,-6.97293e-05,0.19337,-0.00265475,-0.00387586,0.0111261,0.0359351,-0.036034,-0.18604,-0.0364368,0.0104981
267,0.000344161,0.0183201,-0.0316298,0.078891,0.0841421,0.0841421,0.0841421,0.0841421,0.0841421,0.0841421,0.0841421,0.0841421,0.0841421,0.0450823,0.915858,0.0148509,0.917087,0.0183201,-0.0316298,0.078891,0.0224932,-0.0035865,0.0100021,0.0108294,0.00334549,0.0181998,0.0841421,3.05991,1.11795,-0.17812,-0.268203,1.02998,0.759822,-3.34758,-2.16625,0.0180822,-0.442554,-0.197415,2.66187,0.742387,0.0109285,0.60682,0.0224932,-0.0035865,0.0100021,0.0108294,0.00334549,0.0181998,0,0,0,0,0,0,0,0,0,0.00556684,0.0117884,-0.00028417,0.420567,-0.00126757,-0.0015329,-0.00347903,-0.0607754,-0.126926,-0.412869,0.0588347,-0.00347794
268,0.000344161,-0.133231,0.0696239,0.879436,0.0138994,0.0138994,0.0138994,0.0138994,0.0138994,0.0138994,0.0138994,0.0138994,0.0138994,0.221265,-0.789367,0.0861006,0.824301,-0.133231,0.0696239,0.879436,-0.00430012,-0.139229,0.00408936,0.0668447,-0.00200891,0.0298486,0.0138994,18.9203,-10.2321,2.00499,4.08358,3.90555,-0.105134,-0.392072,6.45974,0.870399,4.3908,0.128526,0.218895,-8.544,0.0558939,-0.706259,-0.00430012,-0.139229,0.00408936,0.0668447,-0.00200891,0.0298486,0,0,0,0,0,0,0,0,0,0.0486583,0.0715736,0.00958496,0.57298,0.00366313,0.00907262,-0.0183204,0.049887,-0.220303,-0.573991,-0.0486219,-0.0225779
269,0.000344161,0.59183,0.771416,2.23635,0.0105961,0.0105961,0.0105961,0.0105961,0.0105961,0.0105961,0.0105961,0.0105961,0.0105961,0.989404,-0.654417,0.0643177,1.18799,0.59183,0.771416,2.23635,0.00799982,0.0295365,0.121078,-0.0214349,-0.241457,0.149127,0.0105961,0.0022818,-2.94243,0.0810035,-13.5221,0.236218,-0.974102,4.1099,2.11438,-1.30179,-5.0476,-0.927174,-2.39721,17.7982,-0.572779,-3.94903,0.00799982,0.0295365,0.121078,-0.0214349,-0.241457,0.149127,0,0,0,0,0,0,0,0,0,0.0597105,0.00205517,0.00804001,0.941919,0.00582046,-0.00693461,-0.00461236,0.11409,-0.859054,-0.950449,-0.125776,-0.000114496
270,0.000344161,-0.0556655,-0.0457907,0.321529,0.0363273,0.0363273,0.0363273,0.0363273,0.0363273,0.0363273,0.0363273,0.0363273,0.0363273,0.230123,0.858275,-0.0636727,0.890869,-0.0556655,-0.0457907,0.321529,0.0645747,-0.074293,0.0182304,0.0183661,-0.0143933,0.000395775,0.0363273,-13.607,6.72537,1.22137,0.645517,-3.90896,-0.15032,-1.88967,-2.76075,-0.421219,4.6682,-0.221055,1.18625,-5.26793,-0.0429052,0.3819,0.0645747,-0.074293,0.0182304,0.0183661,-0.0143933,0.000395775,0,0,0,0,0,0,0,0,0,-0.0372661,-0.0515723,0.00523114,0.574285,0.00378401,0.00623966,0.0141255,-0.0649476,-0.222321,-0.575606,0.0625931,0.0159272
271,0.000344161,0.0457678,-0.024288,0.266621,0.0127587,0.0127587,0.0127587,0.0127587,0.0127587,0.0127587,0.0127587,0.0127587,0.0127587,-0.31721,0.987241,0.0408458,1.03776,0.0457678,-0.024288,0.266621,-0.0446932,0.0436915,0.13353,0.0288207,0.0151072,0.0253932,0.0127587,5.89491,9.17858,-0.0581724,-0.0376183,4.66757,1.44531,0.498171,-13.8919,0.00051493,0.237444,0.0176583,-0.802104,-0.175537,0.0111911,0.0373125,-0.0446932,0.0436915,0.13353,0.0288207,0.0151072,0.0253932,0,0,0,0,0,0,0,0,0,0.0062863,0.0224248,0.0028626,0.168209,-0.00218558,-0.00300741,-0.00667963,-0.0453117,-0.0243126,-0.152421,0.0456393,-0.00664339
272,0.000344161,-0.0766602,-0.0421359,0.0564606,0.043374,0.043374,0.043374,0.043374,0.043374,0.043374,0.043374,0.043374,0.043374,-0.54874,-0.883533,0.056626,1.04161,-0.0766602,-0.0421359,0.0564606,0.024033,0.00697583,0.00631285,0.0125414,0.0392505,9.2268e-05,0.043374,5.18957,10.4338,0.389531,-0.525921,-0.662199,0.603303,0.450171,-9.69493,0.0970465,1.16485,0.0189913,-0.37635,-0.596794,0.00294144,-0.130281,0.024033,0.00697583,0.00631285,0.0125414,0.0392505,9.2268e-05,0,0,0,0,0,0,0,0,0,0.00294588,0.0199224,0.00118346,0.061072,0.000607973,0.00278161,-0.00559771,0.0179832,-0.00412522,-0.0549758,-0.0174007,-0.00613048
273,0.000344161,-0.106848,-0.0485883,0.0450917,0.0823394,0.0823394,0.0823394,0.0823394,0.0823394,0.0823394,0.0823394,0.0823394,0.0823394,-0.431954,-0.808303,0.0176606,0.916652,-0.106848,-0.0485883,0.0450917,0.0338727,-0.00931271,0.0319872,0.0273581,-0.0108151,0.00667834,0.0823394,1.99334,3.94105,0.0234984,-0.340591,-1.30096,0.668713,0.851882,-2.53324,-0.0332982,-0.124247,-0.132439,-0.960665,0.513426,0.00595995,0.0636918,0.0338727,-0.00931271,0.0319872,0.0273581,-0.0108151,0.00667834,0,0,0,0,0,0,0,0,0,0.00134783,0.00778925,0.000146571,0.110507,-0.000200355,-4.71428e-06,-0.00237652,0.0131767,-0.0143884,-0.1035,-0.0146093,-0.00228363
274,0.000344161,0.205003,-0.043635,0.387019,0.0579711,0.0579711,0.0579711,0.0579711,0.0579711,0.0579711,0.0579711,0.0579711,0.0579711,0.942029,0.907089,0.0215379,1.30793,0.205003,-0.043635,0.387019,0.13044,-0.0457824,-0.0896225,-0.00548631,0.0415297,0.0598044,0.0579711,0.202546,-7.88338,-0.0568846,1.1748,0.659494,-1.36609,2.46119,7.01889,-0.042864,0.647605,0.370076,-2.80073,-1.77877,0.0455909,-0.0474881,0.13044,-0.0457824,-0.0896225,-0.00548631,0.0415297,0.0598044,0,0,0,0,0,0,0,0,0,0.0188631,0.00121489,-0.000761665,0.913637,-0.00320709,-0.000265004,-0.000691787,-0.118718,-0.785441,-0.928194,0.122834,7.69407e-05
275,0.000344161,1.65852,-0.370905,3.8667,0.0145082,0.0145082,0.0145082,0.0145082,0.0145082,0.0145082,0.0145082,0.0145082,0.0145082,0.985492,-0.0507134,-0.0661485,0.98901,1.65852,-0.370905,3.8667,-0.0995313,-0.131972,0.0950317,0.21315,0.0389361,-0.0733554,0.0145082,0.00594209,5.08523,-0.0682529,7.68182,1.09159,-0.810661,-19.9143,-7.83534,4.00896,0.510063,-0.361049,7.23897,-7.82098,0.429197,8.80868,-0.0995313,-0.131972,0.0950317,0.21315,0.0389361,-0.0733554,0,0,0,0,0,0,0,0,0,-0.0691222,-0.00564221,-0.00430107,1.03304,-0.00177515,0.00229882,0.0159363,0.0150543,-0.908779,-1.04019,-0.0182754,-0.00339506
276,0.000344161,-0.0144249,-0.0107611,0.261503,0.0941825,0.0941825,0.0941825,0.0941825,0.0941825,0.0941825,0.0941825,0.0941825,0.0941825,0.764587,-0.683794,0.00581753,1.02577,-0.0144249,-0.0107611,0.261503,0.0396716,0.00585506,0.00730896,0.0554536,0.00873947,0.0946262,0.0941825,0.426735,-1.33711,0.079303,-0.174332,0.174609,-1.19649,-1.75575,1.17692,-0.0279835,-0.143983,-0.31242,-0.884405,0.329076,0.0348698,2.37865,0.0396716,0.00585506,0.00730896,0.0554536,0.00873947,0.0946262,0,0,0,0,0,0,0,0,0,0.00467764,0.00161276,0.000702628,0.900088,-0.000540959,0.000148953,-0.000581925,0.0983374,-0.645313,-0.91198,-0.101374,-7.17957e-05
277,0.000344161,-0.0710361,-0.179041,0.721521,0.0442929,0.0442929,0.0442929,0.0442929,0.0442929,0.0442929,0.0442929,0.0442929,0.0442929,0.862962,0.0968712,-0.0327587,0.869,-0.0710361,-0.179041,0.721521,0.106986,-0.0936578,0.00293732,-0.0776401,-0.0172031,0.102713,0.0442929,-0.0480259,-2.1764,0.152904,6.97457,2.83928,-0.0239171,-2.68501,-0.591849,2.39752,-4.73973,-0.19866,-0.630388,-2.0558,-0.0339756,2.59388,0.106986,-0.0936578,0.00293732,-0.0776401,-0.0172031,0.102713,0,0,0,0,0,0,0,0,0,-0.0343912,-0.00252933,0.00271473,1.01611,-4.87138e-05,-0.00212226,0.00877526,-0.0236763,-0.782339,-1.01632,0.0215177,-0.00248044
278,0.000344161,-0.117813,-0.0220456,0.246527,0.0223315,0.0223315,0.0223315,0.0223315,0.0223315,0.0223315,0.0223315,0.0223315,0.0223315,-0.208643,-0.703999,0.0776685,0.738362,-0.117813,-0.0220456,0.246527,0.095746,0.0392754,0.0461922,0.0342083,-0.0257108,0.0246167,0.0223315,12.3672,18.7712,-1.23955,-4.07402,-23.9256,-0.130197,-3.54255,5.27229,-0.288887,8.82355,0.104322,3.47563,-4.72748,0.0270249,-0.179616,0.095746,0.0392754,0.0461922,0.0342083,-0.0257108,0.0246167,0,0,0,0,0,0,0,0,0,0.0167587,0.0481688,-0.0130871,0.225425,-0.000795716,0.00108435,-0.0154195,-0.00528044,-0.0513108,-0.226266,0.00606655,-0.0138879
279,0.000344161,0.176916,-0.192987,0.84232,0.0130183,0.0130183,0.0130183,0.0130183,0.0130183,0.0130183,0.0130183,0.0130183,0.0130183,0.0404442,-0.768524,-0.0869817,0.774487,0.176916,-0.192987,0.84232,0.175331,-0.0128584,-0.0250511,-0.0128672,0.0386679,0.0209961,0.0130183,-19.4992,-12.5116,-0.718498,-6.74531,19.3523,-0.10757,-0.398771,-7.01764,-0.499158,-2.13633,0.112559,0.452263,9.07463,-0.0389171,-0.895813,0.175331,-0.0128584,-0.0250511,-0.0128672,0.0386679,0.0209961,0,0,0,0,0,0,0,0,0,-0.0368996,-0.0737112,0.00216513,0.420245,-0.00302382,-0.00947869,0.0203482,0.0252907,-0.131032,-0.421571,-0.0237785,0.0228187
280,0.000344161,-0.0995353,-0.0409747,0.00510684,0.0878646,0.0878646,0.0878646,0.0878646,0.0878646,0.0878646,0.0878646,0.0878646,0.0878646,-0.451149,0.542895,0.0121354,0.705987,-0.0995353,-0.0409747,0.00510684,0.026724,-0.00338712,0.0250463,0.00578038,-0.00666404,0.00759667,0.0878646,0.882477,-0.0885587,0.304729,1.10118,-1.0619,-0.368935,-6.70721,1.24999,0.0701784,-1.24517,-0.0560801,6.40458,0.184971,0.00946886,0.297527,0.026724,-0.00338712,0.0250463,0.00578038,-0.00666404,0.00759667,0,0,0,0,0,0,0,0,0,0.000386488,0.00338959,0.00225348,0.0808535,-0.000135729,0.000759935,-0.00077662,0.017736,-0.012148,-0.0842924,-0.0183635,-0.00107109
281,0.000344161,-0.347054,0.0417287,0.531186,0.0155404,0.0155404,0.0155404,0.0155404,0.0155404,0.0155404,0.0155404,0.0155404,0.0155404,-0.0236878,0.699921,0.0345648,0.701175,-0.347054,0.0417287,0.531186,-0.0189722,0.129166,0.0107193,-0.0713886,-0.0145458,-0.0332506,0.0155404,7.38034,12.7669,1.15402,-1.25326,-26.4626,-2.11494,-2.72915,14.0428,0.303627,-2.27307,-0.571929,1.5729,3.4846,0.03159,0.625066,-0.0189722,0.129166,0.0107193,-0.0713886,-0.0145458,-0.0332506,0,0,0,0,0,0,0,0,0,0.0114526,0.0280469,0.0151211,0.351912,-0.000534201,-0.00228925,-0.00759874,-0.00416309,-0.106181,-0.372954,-0.00170166,-0.00876824
282,0.000344161,0.0339832,-0.0304224,0.376679,0.0398693,0.0398693,0.0398693,0.0398693,0.0398693,0.0398693,0.0398693,0.0398693,0.0398693,0.587318,-0.905449,0.0601307,1.08092,0.0339832,-0.0304224,0.376679,0.093796,-0.0399945,-0.0130539,0.0247099,0.0103617,0.0594079,0.0398693,7.94599,-17.4671,0.718107,-0.919117,5.95194,-0.633298,-1.18611,11.4812,0.0515996,0.917155,-0.00837792,0.199286,0.032384,0.0860595,0.610143,0.093796,-0.0399945,-0.0130539,0.0247099,0.0103617,0.0594079,0,0,0,0,0,0,0,0,0,0.0481333,0.0306663,0.0033867,0.811962,0.00554716,0.00339442,-0.00915102,0.109114,-0.468785,-0.818425,-0.109094,-0.00880523
283,0.000344161,0.956699,0.0110207,1.82548,0.00706575,0.00706575,0.00706575,0.00706575,0.00706575,0.00706575,0.00706575,0.00706575,0.00706575,0.00557919,-0.711098,-0.0929343,0.717167,0.956699,0.0110207,1.82548,0.168863,-0.380346,-0.247242,-0.00599575,-0.0575916,-0.0611887,0.00706575,-20.9554,-29.6622,1.93015,-7.27011,70.3901,-0.295674,-0.139336,-41.6846,-0.530292,-4.80978,0.0926374,0.516505,12.0689,-0.0351096,-2.20265,0.168863,-0.380346,-0.247242,-0.00599575,-0.0575916,-0.0611887,0,0,0,0,0,0,0,0,0,-0.0360236,-0.0792185,0.0241547,0.39234,-0.0015722,-0.00865665,0.022033,0.00681594,-0.117766,-0.397769,-0.00646548,0.0242329
284,0.000344161,0.00601721,0.0228097,0.0516474,0.071589,0.071589,0.071589,0.071589,0.071589,0.071589,0.071589,0.071589,0.071589,-0.624993,-0.441214,-0.028411,0.765567,0.00601721,0.0228097,0.0516474,-0.0129118,-0.0459071,0.0104995,-0.0129282,0.00828454,0.0036515,0.071589,-1.34904,-2.49187,0.472235,2.66268,0.695124,-0.113933,-2.7973,1.79073,-0.302579,-0.196736,-0.369106,0.268472,-2.48875,-0.09229,2.47718,-0.0129118,-0.0459071,0.0104995,-0.0129282,0.00828454,0.0036515,0,0,0,0,0,0,0,0,0,-0.00132206,-0.00477194,0.00246475,0.0268633,-0.000114778,0.00179853,0.000460265,-0.00863046,-0.00156096,-0.0278976,0.00502224,0.00159461
285,0.000344161,0.293136,0.339568,1.46407,0.0298797,0.0298797,0.0298797,0.0298797,0.0298797,0.0298797,0.0298797,0.0298797,0.0298797,0.97012,-0.762422,0.0355953,1.23438,0.293136,0.339568,1.46407,0.101412,-0.00650048,-0.105598,-0.0958094,0.000522614,0.143429,0.0298797,0.0589024,-5.76221,0.134047,-5.75704,0.50011,-1.17389,3.97026,4.96897,-0.326561,-2.11939,-0.97465,-3.43975,7.53686,-0.153322,-1.99458,0.101412,-0.00650048,-0.105598,-0.0958094,0.000522614,0.143429,0,0,0,0,0,0,0,0,0,0.0323095,0.00111536,0.00316828,0.924305,0.00292591,-0.00189281,-0.00179807,0.116506,-0.827247,-0.9371,-0.126247,0.000264322
286,0.000344161,-0.0424141,0.0612838,0.0364035,0.0536348,0.0536348,0.0536348,0.0536348,0.0536348,0.0536348,0.0536348,0.0536348,0.0536348,-0.547323,-0.34051,0.0218538,0.644971,-0.0424141,0.0612838,0.0364035,0.0462283,-0.000182159,-0.00712943,0.025973,-0.0637683,0.00618243,0.0536348,0.474443,-3.34436,-0.420779,-0.171866,1.83653,-0.39406,-4.65878,1.55024,0.350994,1.06553,0.277575,4.36841,-0.954952,-0.00287484,0.253965,0.0462283,-0.000182159,-0.00712943,0.025973,-0.0637683,0.00618243,0,0,0,0,0,0,0,0,0,-1.00136e-05,0.0015638,-0.00339713,0.0246504,-0.000667969,-0.00081248,0.000845283,-0.0133635,-0.00285169,-0.0286623,0.0155015,-0.00102302
287,0.000344161,-0.0461273,-0.0106401,0.947725,0.0400742,0.0400742,0.0400742,0.0400742,0.0400742,0.0400742,0.0400742,0.0400742,0.0400742,0.956452,-0.0815025,0.0599258,0.961787,-0.0461273,-0.0106401,0.947725,0.0754524,-0.0798028,-0.0512161,0.156539,0.038789,-0.00864327,0.0400742,0.146772,-5.3227,0.348517,-6.52548,-3.81246,-0.41346,-9.18572,9.18128,-3.61658,-2.54598,-0.435739,5.06601,9.0821,0.176906,3.17199,0.0754524,-0.0798028,-0.0512161,0.156539,0.038789,-0.00864327,0,0,0,0,0,0,0,0,0,0.0603859,0.00465292,0.0035876,1.02623,0.000314442,-0.000900458,-0.0137584,0.0224493,-0.878014,-1.03088,-0.0264188,0.00438311
288,0.000344161,-0.0189323,-0.0227969,-0.010522,0.0459139,0.0459139,0.0459139,0.0459139,0.0459139,0.0459139,0.0459139,0.0459139,0.0459139,-0.586679,-0.954086,0.0152659,1.12014,-0.0189323,-0.0227969,-0.010522,0.0592236,-0.00604444,0.0197201,0.0135271,0.0198109,0.0166693,0.0459139,1.16108,3.76377,0.0596687,-0.143674,1.24263,1.4737,-1.28945,-4.98747,0.00180734,0.112989,0.0598005,0.701483,0.053482,-0.00561481,0.598486,0.0592236,-0.00604444,0.0197201,0.0135271,0.0198109,0.0166693,0,0,0,0,0,0,0,0,0,0.000167124,0.00466302,-0.000466658,0.051116,-6.30263e-05,0.0010029,-0.00136182,0.022303,-0.00086692,-0.0361818,-0.0215069,-0.00138322
289,0.000344161,-0.0761013,-0.0103849,0.096386,0.0662971,0.0662971,0.0662971,0.0662971,0.0662971,0.0662971,0.0662971,0.0662971,0.0662971,-0.349811,-0.85379,0.0337029,0.923288,-0.0761013,-0.0103849,0.096386,0.0447605,-0.0187538,0.0194426,0.0237043,-0.0108809,0.0114336,0.0662971,4.47745,7.97853,0.134131,0.00109267,-1.94997,0.79217,0.472387,-5.95246,-0.0895359,-0.847792,-0.108881,-0.715096,0.857084,0.00921149,0.146323,0.0447605,-0.0187538,0.0194426,0.0237043,-0.0108809,0.0114336,0,0,0,0,0,0,0,0,0,0.00443171,0.0174453,0.00038807,0.149112,0.000283709,0.0007657,-0.00549495,0.0223145,-0.0235864,-0.140995,-0.0235121,-0.00506257
290,0.000344161,0.00158286,0.0501781,0.150721,0.0680009,0.0680009,0.0680009,0.0680009,0.0680009,0.0680009,0.0680009,0.0680009,0.0680009,0.334661,-0.836202,0.0319991,0.901252,0.00158286,0.0501781,0.150721,0.142216,-0.0026328,-0.0230637,0.00697649,-0.0105152,0.059427,0.0680009,6.16481,-6.65221,0.643413,-0.0857519,2.78136,-0.510785,-2.34635,3.86927,0.25565,2.23093,0.291083,1.21667,-2.19536,0.0474907,0.978961,0.142216,-0.0026328,-0.0230637,0.00697649,-0.0105152,0.059427,0,0,0,0,0,0,0,0,0,0.0204066,0.0238314,0.00374337,0.655334,0.00151298,0.00266444,-0.0063906,0.0742081,-0.286791,-0.660673,-0.0714024,-0.00716914
291,0.000344161,-0.0344429,7.00355e-05,0.458224,0.022609,0.022609,0.022609,0.022609,0.022609,0.022609,0.022609,0.022609,0.022609,0.191777,0.977391,0.0578269,0.997705,-0.0344429,7.00355e-05,0.458224,-0.0636864,-0.0674059,0.0761948,0.0244625,0.00864124,0.0126591,0.022609,12.1691,-3.45576,-0.268227,0.132801,12.5198,0.501509,-3.14161,-9.02958,0.0142101,-0.911617,-0.0227941,2.32543,0.778746,0.038877,0.357951,-0.0636864,-0.0674059,0.0761948,0.0244625,0.00864124,0.0126591,0,0,0,0,0,0,0,0,0,0.0304666,0.0464552,0.00230381,0.53725,-0.00558017,-0.00566014,-0.0138785,-0.0895682,-0.191994,-0.531473,0.0894267,-0.0138142
292,0.000344161,0.418329,-0.0621446,0.398224,0.00722943,0.00722943,0.00722943,0.00722943,0.00722943,0.00722943,0.00722943,0.00722943,0.00722943,-0.487419,-0.936502,-0.0927706,1.05982,0.418329,-0.0621446,0.398224,0.309156,-0.18568,-0.034657,-0.0789005,-0.0245042,-0.029819,0.00722943,-10.0247,-19.5524,-0.521449,-0.248813,-4.26965,0.199023,-0.265075,23.4037,0.0237896,0.620547,-0.00255759,-0.00311327,-0.309589,-0.00675613,-0.130035,0.309156,-0.18568,-0.034657,-0.0789005,-0.0245042,-0.029819,0,0,0,0,0,0,0,0,0,-0.0083636,-0.0372618,-0.000865713,0.0765652,-0.00295326,-0.00620557,0.0110405,0.0270828,-0.00723308,-0.0749215,-0.0273534,0.0111332
293,0.000344161,-0.0163105,-0.0642753,0.435488,0.0279577,0.0279577,0.0279577,0.0279577,0.0279577,0.0279577,0.0279577,0.0279577,0.0279577,0.369039,-0.699882,-0.0720423,0.79449,-0.0163105,-0.0642753,0.435488,0.22023,0.107475,0.0946503,0.0151823,-0.0105848,-8.72612e-05,0.0279577,-13.9897,27.4555,-3.29596,4.40474,-28.9192,-0.00249229,-2.20247,1.48009,-1.24268,-10.6155,0.210281,1.65275,6.27507,-0.0663026,0.114227,0.22023,0.107475,0.0946503,0.0151823,-0.0105848,-8.72612e-05,0,0,0,0,0,0,0,0,0,-0.051314,-0.0514666,-0.0217226,0.704356,-0.00470655,-0.0101622,0.0112433,0.0514827,-0.318933,-0.703435,-0.0494857,0.0170489
